时间,公司名称,公司名称链接,行业,轮次,金额,投资方,最新估值(估算),字段1,字段2,字段3
2017-1-12,睿艺教育,https://www.itjuzi.com/company/83202,天使轮,30万人民币,蓝象资本（领投）北塔资本芥末堆,1000万人民币,教育,素质教育,教育媒体及社区,
2017-1-10,Elsa,https://www.itjuzi.com/company/32659126,天使轮,未透露,StartX中国加速ChinacceleratorSOSV,500万人民币,教育,语言学习,教育技术服务,
2017-1-10,RealSkill东方讯飞,https://www.itjuzi.com/company/25995227,天使轮,数百万人民币,科大讯飞,1500万人民币,教育,语言学习,写作社区,
2017-1-9,未名之光,https://www.itjuzi.com/company/33881120,Pre-A轮,未透露,滨海基金,1亿人民币,教育,儿童早教,教,
2017-1-9,云开科技,https://www.itjuzi.com/company/5956068,天使轮,500万人民币,坚果资本,2500万人民币,教育,教育信息化,,
2017-1-9,EQtainment,https://www.itjuzi.com/company/58039,天使轮,500万美元,未透露,1.63亿人民币,教育,教育综合服务,素质教育,
2017-1-8,Disprz,https://www.itjuzi.com/company/32826307,天使轮,未透露,Kae Capital,3250万人民币,教育,教育综合服务,语言学习,
2017-1-6,应试宝,https://www.itjuzi.com/company/12550,B轮,未透露,中科招商真格基金红石诚金追远创投...,1.5亿人民币,教育,语言学习,教育直播,
2017-1-6,书香源教育,https://www.itjuzi.com/company/57995,战略投资,数千万人民币,冬冬投资,1.5亿人民币,教育,K12,早幼教,
2017-1-5,储君教育,https://www.itjuzi.com/company/27979813,战略投资,5000万人民币,嘉达早教,2.5亿人民币,教育,儿童早教,家庭教育,
2017-1-5,爱婴斯坦,https://www.itjuzi.com/company/12616202,天使轮,500万人民币,未透露,2500万人民币,教育,儿童早教,亲子教育,
2017-1-5,GradTrain,https://www.itjuzi.com/company/57930,种子轮,50万美元,未透露,1625万人民币,教育,出国留学,,
2017-1-5,Learntron,https://www.itjuzi.com/company/57905,Pre-A轮,未透露,Kae Capital,1亿人民币,教育,教育信息化,,
2017-1-5,Show My Homework,https://www.itjuzi.com/company/57901,种子轮,240万英镑,LocalGlobe,1.06亿人民币,教育,教育信息化,家庭教育,
2017-1-4,魔岛英语,https://www.itjuzi.com/company/34024,种子轮,30万人民币,蓝象资本（领投）北塔资本,1000万人民币,教育,语言学习,,
2017-1-3,白塔岭,https://www.itjuzi.com/company/57779,A轮,数千万人民币,有成资本,1.5亿人民币,教育,高等教育,高考升学,
2017-1-2,童之趣,https://www.itjuzi.com/company/68940,种子轮,数百万人民币,清源德丰(清源创投),500万人民币,教育,儿童早教,动漫,
2017-1-1,帕皮科技,https://www.itjuzi.com/company/43110,A轮,3200万人民币,青松基金（领投）凯盈资本诺瓦资本芳晟股权投资基金科鑫资本宝瑞达创投...,1.6亿人民币,教育,儿童早教,素质教育,
2017-1-1,绘分享,https://www.itjuzi.com/company/69311,天使轮,500万人民币,未透露,2500万人民币,教育,K12,家园互动,
2016-12-31,Topica Edtech Gorup,https://www.itjuzi.com/company/33713754,A轮,未透露,Openspace Ventures,6.5亿人民币,教育,语言学习,教育技术服务,
2016-12-30,好爸爸,https://www.itjuzi.com/company/21224063,天使轮,数百万人民币,蚂蚁雄兵投资（领投）联创永宣,1500万人民币,教育,教辅设备,数字化教辅教材,
2016-12-30,有养传媒,https://www.itjuzi.com/company/61183,天使轮,数百万人民币,冯波蜜芽宝贝共享际,1500万人民币,教育,其他教育,直播,
2016-12-30,嗨课小镇,https://www.itjuzi.com/company/20951,Pre-A轮,1500万人民币,险峰长青（领投）治平资本,7500万人民币,教育,教育综合服务,知识分享,
2016-12-29,Echo360,https://www.itjuzi.com/company/55089,战略投资,200万美元,未透露,6500万人民币,教育,教育信息化,教育垂直媒体,
2016-12-28,大成阳光,https://www.itjuzi.com/company/33240933,A轮,未透露,大河创投海淀园创业中心,1亿人民币,教育,儿童早教,科研学术,
2016-12-28,科学家在线,https://www.itjuzi.com/company/6653170,天使轮,数百万人民币,浙华投资武岳峰资本,1500万人民币,教育,教育信息化,知识分享,
2016-12-28,播米亲子,https://www.itjuzi.com/company/55046,种子轮,300万人民币,徐进,1500万人民币,教育,教育综合服务,视频,
2016-12-27,勺子课堂,https://www.itjuzi.com/company/19171,战略投资,数百万人民币,未透露,1500万人民币,教育,职业培训,垂直媒体,
2016-12-27,编玩边学,https://www.itjuzi.com/company/52629,种子轮,80万人民币,泰亚鼎富,400万人民币,教育,素质教育,大学教育,
2016-12-27,亲宝宝,https://www.itjuzi.com/company/460,B轮,数千万美元,复星集团顺为资本,9.75亿人民币,教育,儿童早教,家庭教育,
2016-12-26,EnglishCentral,https://www.itjuzi.com/company/54926,战略投资,130万美元,Kirihara Shoten K.K,4225万人民币,教育,语言学习,,
2016-12-26,壹医考,https://www.itjuzi.com/company/34999,A轮,数千万人民币,慕华投资(慕华教育)（领投）复朴投资,1.5亿人民币,教育,职业培训,医生服务,
2016-12-23,未来偶像,https://www.itjuzi.com/company/54840,A轮,900万人民币,MFund魔量基金奋毅资本（财务顾问）,9000万人民币,教育,儿童早教,才艺展示,
2016-12-22,Zedubra,https://www.itjuzi.com/company/54790,天使轮,未透露,未透露,500万人民币,教育,教育信息化,大学教育,
2016-12-22,青青部落,https://www.itjuzi.com/company/54782,Pre-A轮,数千万人民币,鸿坤亿润投资好未来(学而思)几何投资(中国教育投资基金),1.5亿人民币,教育,其他教育,素质教育,
2016-12-22,DaDa英语,https://www.itjuzi.com/company/12621,B+轮,亿元及以上人民币,东方富海（领投）涌铧投资,5亿人民币,教育,儿童早教,语言学习,
2016-12-21,寄宿通,https://www.itjuzi.com/company/32384414,天使轮,300万人民币,硅谷中国基金,1500万人民币,教育,出国留学,翻译平台,
2016-12-21,Byju's,https://www.itjuzi.com/company/33435,E轮,1500万美元,IFC国际金融公司,4.88亿人民币,教育,儿童早教,早幼教,
2016-12-20,新学季教育翻转课堂,https://www.itjuzi.com/company/5694,种子轮,45万人民币,壹诺创投复旦创业基金会同济创业基金,225万人民币,教育,K12,,
2016-12-20,容艺教育,https://www.itjuzi.com/company/22677,B轮,数千万人民币,新东方娱乐工场,1.5亿人民币,教育,职业培训,,
2016-12-20,MasteryConnect,https://www.itjuzi.com/company/54610,C轮,450万美元,未透露,1.46亿人民币,教育,教育综合服务,数字化教辅教材,
2016-12-20,我赢职场,https://www.itjuzi.com/company/1256,B轮,亿元及以上人民币,千和之源资本,5亿人民币,教育,职业培训,直播,
2016-12-19,屁颠虫,https://www.itjuzi.com/company/32630028,Pre-A轮,未透露,联合创投,1亿人民币,教育,儿童早教,KTV,
2016-12-19,轻轻教育,https://www.itjuzi.com/company/9459,C+轮,1800万美元,好未来(学而思),39亿人民币,教育,K12,连续获投,
2016-12-16,飞白教育,https://www.itjuzi.com/company/34659482,Pre-A轮,未透露,高思教育,1亿人民币,教育,K12,教育直播,
2016-12-16,晓黑板,https://www.itjuzi.com/company/67726,Pre-A轮,数千万人民币,好未来(学而思),1.5亿人民币,教育,教育信息化,教育测评,
2016-12-16,新诺教育,https://www.itjuzi.com/company/7428266,天使轮,未透露,未透露,500万人民币,教育,K12,语言学习,
2016-12-16,Explain Everything,https://www.itjuzi.com/company/54535,种子轮,370万美元,RTA CapitalNEA恩颐投资Credo,1.2亿人民币,教育,教辅设备,数字化教辅教材,
2016-12-16,睿聚教育,https://www.itjuzi.com/company/54534,A轮,3000万人民币,未透露,1.5亿人民币,教育,教育信息化,,
2016-12-16,七天网络,https://www.itjuzi.com/company/47640,A轮,1500万人民币,中文传媒共青城星创文化投资管理有限公司智明星通蔚灏蓝投资...,7500万人民币,企业服务,云服务,数据存储,
2016-12-15,编程猫,https://www.itjuzi.com/company/20676,A轮,2000万人民币,展博创投,1亿人民币,教育,素质教育,少儿编程,
2016-12-14,校企桥,https://www.itjuzi.com/company/54470,A轮,未透露,拼图资本,1亿人民币,教育,高等教育,,
2016-12-14,Codementor,https://www.itjuzi.com/company/6414,种子轮,160万美元,华平投资,5200万人民币,教育,职业培训,,
2016-12-14,高木学习,https://www.itjuzi.com/company/35904,天使轮,1000万人民币,创大资本,5000万人民币,教育,K12,知识分享,
2016-12-13,学霸1对1,https://www.itjuzi.com/company/30982,A轮,数千万人民币,国金投资,1亿人民币,教育,高等教育,大学教育,
2016-12-13,多乐小熊,https://www.itjuzi.com/company/54405,天使轮,数百万人民币,松源资本,3000万人民币,教育,儿童早教,家庭教育,
2016-12-12,傲梦编程,https://www.itjuzi.com/company/10573822,天使轮,未透露,未透露,500万人民币,教育,儿童早教,素质教育,
2016-12-12,Pluralsight,https://www.itjuzi.com/company/13184,C轮,3000万美元,未透露,9.75亿人民币,教育,职业培训,职场技能培训,
2016-12-12,学音悦,https://www.itjuzi.com/company/13212,Pre-A轮,数千万人民币,炫嘉国际,1.1亿人民币,教育,素质教育,音乐,
2016-12-12,XSEED Education,https://www.itjuzi.com/company/54392,B轮,未透露,Verlinvest,1.5亿人民币,教育,教育信息化,学校/院校,
2016-12-12,GO1,https://www.itjuzi.com/company/24371,天使轮,400万美元,Y CombinatorBlack Sheep CapitalTank Stream VenturesBlue Sky VenturesFull Circle Ventures...,1.3亿人民币,教育,其他教育,教,
2016-12-12,Qkids久趣,https://www.itjuzi.com/company/38829,A轮,数千万人民币,沃赋资本国金投资,1.5亿人民币,教育,语言学习,教育技术服务,
2016-12-9,联创中控,https://www.itjuzi.com/company/44918,天使轮,未透露,立思辰,500万人民币,新工业,智能装备,数字化教辅教材,
2016-12-8,tstudy,https://www.itjuzi.com/company/57819,C轮,未透露,爱学网络,2.5亿人民币,教育,教育信息化,数字化教辅教材,
2016-12-7,易方机器人,https://www.itjuzi.com/company/40025,A轮,数千万人民币,用友幸福投资,1.5亿人民币,教育,素质教育,机器人,
2016-12-7,欧美思,https://www.itjuzi.com/company/54288,A轮,5000万人民币,零一创投昆仲资本普华资本,2.5亿人民币,教育,教育信息化,学校/院校,
2016-12-7,狸米学习,https://www.itjuzi.com/company/22113,A轮,5000万人民币,北极光创投中文基金,2.5亿人民币,教育,K12,学校/院校,
2016-12-6,慧司考,https://www.itjuzi.com/company/54266,天使轮,数百万人民币,创客100基金,1500万人民币,教育,高等教育,数字化教辅教材,
2016-12-6,辅导君,https://www.itjuzi.com/company/54260,A轮,数千万人民币,紫金港资本,1.5亿人民币,教育,教育信息化,教育媒体及社区,
2016-12-5,友邻优课,https://www.itjuzi.com/company/54226,A轮,未透露,新东方,1亿人民币,教育,教育综合服务,教育媒体及社区,
2016-12-5,大嘴外教,https://www.itjuzi.com/company/3601,Pre-A轮,数千万人民币,沪江教育-互桂基金,1.5亿人民币,教育,语言学习,学校/院校,
2016-12-2,好托管,https://www.itjuzi.com/company/76870,种子轮,未透露,原链资本,500万人民币,教育,儿童早教,信息安全,
2016-12-2,小猪班克,https://www.itjuzi.com/company/59571,天使轮,160万人民币,深圳快易典,800万人民币,教育,儿童早教,知识分享,
2016-12-2,贝梦宝智育,https://www.itjuzi.com/company/34801,A轮,未透露,海丰至诚,1亿人民币,教育,儿童早教,早幼教,
2016-12-1,睿励人生,https://www.itjuzi.com/company/32402230,战略投资,数千万人民币,精锐教育,1.5亿人民币,教育,出国留学,家庭教育,
2016-12-1,施蒂芬,https://www.itjuzi.com/company/32317321,天使轮,1000万人民币,未透露,5000万人民币,教育,职业培训,企业培训,
2016-12-1,道远课堂,https://www.itjuzi.com/company/6406087,天使轮,数百万人民币,青松基金,1500万人民币,教育,K12,高考升学,
2016-12-1,艾科思,https://www.itjuzi.com/company/69017,天使轮,500万人民币,溪山天使会(西山天使会),2500万人民币,教育,教育综合服务,素质教育,
2016-12-1,Umeclass,https://www.itjuzi.com/company/65531,天使轮,未透露,未透露,500万人民币,教育,教育信息化,录播,
2016-12-1,找辅导,https://www.itjuzi.com/company/31328,种子轮,200万人民币,飞马基金-飞马旅,1000万人民币,教育,K12,,
2016-12-1,小河説,https://www.itjuzi.com/company/54139,种子轮,200万人民币,未透露,1000万人民币,教育,职业培训,MOOC,
2016-12-1,青橙创客教育,https://www.itjuzi.com/company/41813,Pre-A轮,1000万人民币,立思辰,5000万人民币,教育,其他教育,素质教育,
2016-11-30,研途网,https://www.itjuzi.com/company/19267,Pre-A轮,数千万人民币,沪江投资,1.5亿人民币,教育,高等教育,考研,
2016-11-30,考拉阅读,https://www.itjuzi.com/company/53539,种子轮,400万人民币,真格基金PreAngel,2000万人民币,教育,K12,阅读器,
2016-11-30,翡翠教育,https://www.itjuzi.com/company/22099,C轮,2亿人民币,御泓资本,10亿人民币,教育,职业培训,,
2016-11-30,Math Buddy,https://www.itjuzi.com/company/54094,种子轮,未透露,Menterra Social Impact Fund,500万人民币,教育,K12,教育媒体及社区,
2016-11-29,博纳教育,https://www.itjuzi.com/company/20881032,天使轮,数百万人民币,旦恩资本,1500万人民币,教育,教育综合服务,留学服务,
2016-11-29,企鹅童话,https://www.itjuzi.com/company/65712,战略投资,数千万人民币,腾讯投资（领投）MFund魔量基金乐游资本,1.5亿人民币,教育,儿童早教,动漫,
2016-11-29,学点云,https://www.itjuzi.com/company/2351,Pre-A轮,1000万人民币,未透露,5000万人民币,教育,教育信息化,直播,
2016-11-29,学加加,https://www.itjuzi.com/company/30378,天使轮,400万人民币,未透露,2000万人民币,教育,K12,,
2016-11-28,智云时代,https://www.itjuzi.com/company/33142921,天使轮,未透露,基隆电力能源,500万人民币,教育,教育信息化,科研学术,
2016-11-28,环球优学,https://www.itjuzi.com/company/48704,A+轮,未透露,毅达资本拼图资本,1亿人民币,教育,K12,知识分享,
2016-11-28,金英杰教育,https://www.itjuzi.com/company/53394,B轮,5000万人民币,华软投资,2.5亿人民币,教育,职业培训,医生服务,
2016-11-26,DreambigCareer,https://www.itjuzi.com/company/54884,Pre-A轮,数千万人民币,燃点基金,1.5亿人民币,教育,职业培训,就业指导,
2016-11-25,科学队长,https://www.itjuzi.com/company/32847044,A轮,数千万人民币,好未来(学而思)宝宝树衡庐资本,1.5亿人民币,教育,儿童早教,素质教育,
2016-11-25,会课,https://www.itjuzi.com/company/29262,A轮,数千万人民币,高达投资（领投）,1.5亿人民币,教育,K12,数字化教辅教材,
2016-11-24,嗨儿,https://www.itjuzi.com/company/2343,天使轮,未透露,景林投资富厚创投,500万人民币,教育,教育信息化,垂直行业信息化,
2016-11-24,在行,https://www.itjuzi.com/company/17234,A+轮,数千万人民币,腾讯投资穆棉资本（财务顾问）,12亿人民币,教育,其他教育,C2C,
2016-11-23,Arcterus,https://www.itjuzi.com/company/22288,B轮,100万美元,未透露,3250万人民币,教育,教育信息化,数据分析,
2016-11-22,FastSchool快校科技,https://www.itjuzi.com/company/27031,A轮,数千万人民币,好未来(学而思)（领投）,1亿人民币,教育,K12,直播,
2016-11-22,极脑,https://www.itjuzi.com/company/34788,A轮,数千万人民币,盘古创富VANGOO武汉万象众合,1.5亿人民币,教育,K12,教育媒体及社区,
2016-11-22,宝贝计画,https://www.itjuzi.com/company/51976,天使轮,未透露,未透露,500万人民币,教育,素质教育,企业培训,
2016-11-21,小灯塔,https://www.itjuzi.com/company/42652,Pre-A轮,数千万人民币,Boss直聘（领投）高榕资本,1.5亿人民币,教育,职业培训,职场技能培训,
2016-11-19,UNICAF,https://www.itjuzi.com/company/53814,战略投资,1200万美元,CDC GroupUniversity VenturesSavannah Fund,3.9亿人民币,教育,高等教育,大学教育,
2016-11-19,成都儿童团,https://www.itjuzi.com/company/53805,战略投资,1000万人民币,跟谁学,5000万人民币,教育,儿童早教,亲子游,
2016-11-18,可爱学,https://www.itjuzi.com/company/26413,B轮,数千万人民币,梅花创投章子怡,1.5亿人民币,教育,K12,素质教育,
